week,player_id,name,position,team_abbrev,tier,espn_projection,yahoo_projection,matchup_factor,projection_confidence
4,1331,Marcus Jackson,QB,NYG,backup,16.1,15.8,1.11,0.680414743664155
4,1332,Austin Ekeler,RB,NYG,starter,20.0,19.8,0.89,0.8507527795998131
4,1333,Austin Ekeler III,RB,NYG,rb2,10.7,11.1,0.94,0.7651847729810841
4,1334,Jonathan Taylor,RB,NYG,depth,9.3,8.7,1.0,0.7142048978085801
4,1335,Aaron Jones,RB,NYG,depth,5.6,5.4,0.88,0.6366030553516896
4,1336,DeAndre Hopkins,WR,NYG,starter,19.1,19.2,0.98,0.770184409201893
4,1337,Mike Evans,WR,NYG,wr2,9.4,9.4,0.97,0.8620683871257186
4,1338,DeShawn Brown,WR,NYG,depth,4.4,4.5,0.8,0.7519087591853597
4,1339,Davante Adams II,WR,NYG,depth,2.7,2.9,1.14,0.8873042419751135
4,1340,Stefon Diggs II,WR,NYG,depth,1.6,1.7,0.81,0.8139245389992008
4,1341,CeeDee Lamb,WR,NYG,depth,4.7,4.5,0.99,0.6108455172291382
4,1342,A.J. Brown,WR,NYG,depth,2.1,1.9,0.91,0.7083833733144773
4,1343,Evan Engram,TE,NYG,starter,6.7,6.5,0.81,0.8357110396097931
4,1344,Travis Kelce,TE,NYG,backup,4.4,4.0,0.9,0.6617322347950321
4,1345,Evan Engram,TE,NYG,backup,4.6,5.1,0.83,0.7223160896060201
4,1346,Lamar Jackson,QB,IND,starter,14.4,14.0,0.91,0.8341370971886226
4,1347,Tua Tagovailoa Jr.,QB,IND,backup,13.2,12.9,0.91,0.6665616228005845
4,1348,Justin Herbert,QB,IND,backup,14.0,12.9,1.11,0.8376841773235849
4,1349,Derrick Henry,RB,IND,starter,13.6,13.6,0.81,0.8605663707100043
4,1350,Joe Mixon,RB,IND,rb2,11.1,10.7,0.84,0.7911279229738932
4,1351,Alvin Kamara,RB,IND,depth,2.8,2.6,1.12,0.8776200405809136
4,1352,Austin Ekeler,RB,IND,depth,6.0,5.7,1.04,0.6522291606901948
4,1353,Christian McCaffrey,RB,IND,depth,3.8,4.1,1.15,0.6411608590423999
4,1354,CeeDee Lamb,WR,IND,starter,17.8,16.8,1.15,0.8843303191421088
4,1355,Michael Hopkins,WR,IND,wr2,7.6,7.5,0.86,0.8037107657101292
4,1356,CeeDee Lamb,WR,IND,depth,7.1,6.7,0.85,0.9114232992521902
4,1357,Jordan Adams,WR,IND,depth,8.7,9.4,1.07,0.6829057475394916
4,1358,Michael Lamb,WR,IND,depth,1.9,1.9,1.08,0.6550192138029076
4,1359,Mike Evans,WR,IND,depth,7.4,7.4,1.03,0.7487978547613202
4,1360,DeAndre Hopkins,WR,IND,depth,7.0,6.5,1.15,0.8522092512443443
4,1361,Pat Freiermuth,TE,IND,starter,7.3,7.9,0.89,0.9438590649688374
4,1362,George Kittle Sr.,TE,IND,backup,4.0,3.8,0.95,0.8061374344629708
4,1363,Kirk Cousins,QB,TEN,starter,20.2,21.3,1.03,0.6098873703295352
4,1364,Russell Wilson,QB,TEN,backup,10.1,10.2,0.87,0.917579904719366
4,1365,Tyler Wilson,QB,TEN,backup,18.7,18.8,0.92,0.9198174689101434
4,1366,Alvin Kamara,RB,TEN,starter,11.0,10.4,0.85,0.8115677562081893
4,1367,Jordan Taylor,RB,TEN,rb2,11.0,11.2,0.81,0.940330649549733
4,1368,Jordan Jones,RB,TEN,depth,2.7,2.5,1.1,0.723352884903849
4,1369,Jordan Ekeler,RB,TEN,depth,4.9,4.8,0.89,0.7210879062414304
4,1370,A.J. Brown,WR,TEN,starter,14.5,15.0,1.03,0.8322626253227308
4,1371,Mike Evans,WR,TEN,wr2,8.8,8.6,1.03,0.7038137135998718
4,1372,Stefon Diggs,WR,TEN,depth,9.4,10.3,1.18,0.7408810730408715
4,1373,Tyler Brown,WR,TEN,depth,3.4,3.4,1.05,0.8428884916810062
4,1374,A.J. Brown II,WR,TEN,depth,7.6,7.3,1.19,0.7538108756649731
4,1375,Tyler Metcalf,WR,TEN,depth,5.2,5.4,0.88,0.6804380863926862
4,1376,Brandon Allen,WR,TEN,depth,8.2,8.7,1.15,0.6442955925675201
4,1377,David Njoku,TE,TEN,starter,13.4,12.7,1.1,0.7186830933928625
4,1378,Pat Freiermuth III,TE,TEN,backup,3.5,3.5,1.08,0.9003718145045427
4,1379,DeShawn Kelce,TE,TEN,backup,2.5,2.6,0.94,0.9044094419044097
4,1380,Jalen Hurts,QB,WSH,starter,22.0,20.4,0.98,0.7878417621949427
4,1381,Justin Herbert,QB,WSH,backup,12.6,13.5,0.97,0.9453800342656109
4,1382,Marcus Tagovailoa,QB,WSH,backup,10.1,11.0,0.89,0.6241253999457793
4,1383,Alvin Kamara,RB,WSH,starter,15.5,14.4,1.1,0.8409849456156833
4,1384,Derrick Henry,RB,WSH,rb2,10.4,11.4,1.04,0.7585476079107449
4,1385,Nick Chubb III,RB,WSH,depth,3.6,3.8,0.97,0.8570980610466652
4,1386,Aaron Jones,RB,WSH,depth,8.7,9.1,1.16,0.6718045252584168
4,1387,Christian McCaffrey,RB,WSH,depth,5.0,5.4,1.17,0.7196564742936614
4,1388,A.J. Brown,WR,WSH,starter,16.4,17.1,1.1,0.8378583917048914
4,1389,Tyler Metcalf,WR,WSH,wr2,8.2,7.9,0.91,0.908364030574706
4,1390,DK Metcalf,WR,WSH,depth,5.3,4.9,0.88,0.7999110010502861
4,1391,Mike Evans,WR,WSH,depth,3.6,3.5,1.0,0.6793847338865103
4,1392,Keenan Allen,WR,WSH,depth,5.3,5.5,1.02,0.9018256974585774
4,1393,A.J. Brown III,WR,WSH,depth,5.3,4.9,1.03,0.7743172712321439
4,1394,Davante Adams,WR,WSH,depth,7.1,7.8,1.02,0.6012130849565148
4,1395,Pat Freiermuth,TE,WSH,starter,10.8,10.7,0.99,0.8052913407907419
4,1396,Brandon Njoku,TE,WSH,backup,1.9,2.0,0.95,0.9462926146865923
4,1397,Aaron Rodgers,QB,NO,starter,25.3,25.1,1.07,0.8084882595761863
4,1398,Jalen Hurts III,QB,NO,backup,11.7,11.9,0.88,0.620164608313377
4,1399,Justin Herbert,QB,NO,backup,16.5,15.0,1.11,0.6635890816945476
4,1400,Saquon Barkley,RB,NO,starter,17.1,18.1,1.09,0.7509468743009524
4,1401,Saquon Barkley,RB,NO,rb2,11.5,10.5,1.05,0.8066327711221812
4,1402,Saquon Barkley,RB,NO,depth,6.2,5.8,0.86,0.854242299992491
4,1403,A.J. Brown,WR,NO,starter,15.8,14.7,1.05,0.716464113244642
4,1404,Marcus Metcalf,WR,NO,wr2,10.8,10.8,1.1,0.9341926204816549
4,1405,Tyreek Hill,WR,NO,depth,5.0,5.0,1.07,0.8273478070606257
4,1406,CeeDee Lamb,WR,NO,depth,5.5,6.0,0.82,0.9387503463773081
4,1407,CeeDee Lamb,WR,NO,depth,7.7,7.3,0.9,0.9245983319569633
4,1408,Tyreek Hill Jr.,WR,NO,depth,6.8,7.1,0.8,0.7608606098651388
4,1409,Mark Andrews,TE,NO,starter,11.8,12.5,1.16,0.8004984226124084
4,1410,Darren Waller,TE,NO,backup,5.7,5.5,1.03,0.8769813324778996
4,1411,Justin Herbert,QB,CHI,starter,18.7,18.9,0.88,0.930864142317251
4,1412,Josh Allen,QB,CHI,backup,11.5,12.4,1.19,0.61988023241436
4,1413,Joe Mixon,RB,CHI,starter,23.2,25.5,1.16,0.8114805786234914
4,1414,Dalvin Cook III,RB,CHI,rb2,7.8,7.8,1.12,0.8252724787352219
4,1415,Alvin Kamara,RB,CHI,depth,5.2,4.8,0.96,0.8957745164806435
4,1416,Derrick Henry,RB,CHI,depth,4.7,4.9,1.16,0.7627340209111185
4,1417,Nick Chubb,RB,CHI,depth,4.6,4.3,0.9,0.9276393074795931
4,1418,DeAndre Hopkins,WR,CHI,starter,10.2,9.3,0.94,0.9249965538720836
4,1419,A.J. Brown Jr.,WR,CHI,wr2,8.0,8.0,1.1,0.8694037703792807
4,1420,Keenan Allen,WR,CHI,depth,7.2,6.7,0.94,0.8939435969464654
4,1421,A.J. Brown,WR,CHI,depth,6.8,7.5,0.94,0.697015277836053
4,1422,Cooper Kupp,WR,CHI,depth,6.3,6.6,0.95,0.657046197467343
4,1423,Brandon Diggs,WR,CHI,depth,4.5,4.7,0.84,0.7623516239928056
4,1424,Pat Freiermuth,TE,CHI,starter,8.6,8.5,1.15,0.6891973715304576
4,1425,Dallas Goedert,TE,CHI,backup,4.0,4.3,1.09,0.8761709903788293
4,1426,Lamar Jackson,QB,DEN,starter,24.7,23.6,1.0,0.6954176733536209
4,1427,Tua Tagovailoa,QB,DEN,backup,14.5,14.0,1.02,0.8637866933951892
4,1428,Christian McCaffrey,RB,DEN,starter,11.9,10.7,0.82,0.9304212543779943
4,1429,Nick Chubb,RB,DEN,rb2,6.2,6.1,0.85,0.654259428906006
4,1430,Jordan Cook,RB,DEN,depth,6.0,6.4,0.96,0.7960291653601542
4,1431,Saquon Barkley,RB,DEN,depth,4.2,4.0,0.85,0.7000497563324376
4,1432,A.J. Brown,WR,DEN,starter,12.1,11.7,0.94,0.6199488342127032
4,1433,CeeDee Lamb,WR,DEN,wr2,12.7,12.1,1.02,0.6118622261866258
4,1434,A.J. Brown,WR,DEN,depth,4.5,4.7,0.94,0.7627718529693922
4,1435,Davante Adams,WR,DEN,depth,2.3,2.5,1.12,0.8996370192275831
4,1436,Brandon Diggs,WR,DEN,depth,6.5,6.1,1.03,0.7495420764320071
4,1437,Dallas Goedert,TE,DEN,starter,11.3,11.8,0.93,0.8339790413923525
4,1438,Kyle Pitts,TE,DEN,backup,4.7,4.9,1.13,0.8452686565420765
4,1439,Jalen Hurts,QB,CAR,starter,23.0,21.8,0.87,0.6477516935937753
4,1440,Josh Allen,QB,CAR,backup,13.8,12.7,0.85,0.8604587430039281
4,1441,Nick Chubb,RB,CAR,starter,16.4,16.0,0.95,0.6157335355292687
4,1442,Derrick Henry,RB,CAR,rb2,14.7,13.3,1.05,0.8719202174432049
4,1443,Alvin Kamara,RB,CAR,depth,3.8,3.4,1.11,0.680039208288818
4,1444,Mike Evans,WR,CAR,starter,15.9,15.7,0.9,0.71299718856243
4,1445,Keenan Allen,WR,CAR,wr2,15.5,15.0,1.05,0.7451213793981348
4,1446,DeAndre Hopkins,WR,CAR,depth,2.0,2.1,1.01,0.9008487539753274
4,1447,A.J. Brown,WR,CAR,depth,6.7,6.2,1.19,0.9419854739373907
4,1448,Stefon Diggs,WR,CAR,depth,8.5,7.6,1.0,0.8670176272115133
4,1449,Davante Adams Jr.,WR,CAR,depth,3.3,3.6,1.14,0.6802842764605245
4,1450,Keenan Allen,WR,CAR,depth,2.2,2.3,0.81,0.9343036986169428
4,1451,Evan Engram,TE,CAR,starter,10.8,10.0,1.06,0.7541069207720059
4,1452,Brandon Njoku,TE,CAR,backup,3.9,3.7,1.13,0.8132665373465582
4,1453,Dallas Goedert,TE,CAR,backup,5.1,5.3,1.11,0.9059228977977205
4,1454,Josh Allen,QB,ARI,starter,16.2,17.5,0.96,0.7992258012579743
4,1455,Josh Allen,QB,ARI,backup,10.9,11.9,0.83,0.7246337888335308
4,1456,Jonathan Taylor,RB,ARI,starter,11.9,10.8,0.85,0.6718913496796143
4,1457,Austin Ekeler,RB,ARI,rb2,18.0,16.4,1.14,0.6420768874974636
4,1458,Saquon Barkley,RB,ARI,depth,4.7,4.9,1.1,0.8770202852607238
4,1459,Christian McCaffrey,RB,ARI,depth,6.2,5.6,1.19,0.6497187612500411
4,1460,Derrick Henry,RB,ARI,depth,6.4,6.2,1.01,0.8645018248403242
4,1461,DK Metcalf,WR,ARI,starter,19.3,19.3,0.93,0.9093526644560104
4,1462,DK Metcalf,WR,ARI,wr2,7.6,8.4,0.97,0.6982555153915098
4,1463,A.J. Brown,WR,ARI,depth,5.8,5.7,1.14,0.7808124497749133
4,1464,Tyreek Hill,WR,ARI,depth,3.6,3.3,0.87,0.6385371303974359
4,1465,A.J. Brown,WR,ARI,depth,6.1,5.5,1.15,0.7908816569258794
4,1466,Cooper Kupp II,WR,ARI,depth,7.8,7.9,1.03,0.9370212644792648
4,1467,Pat Freiermuth,TE,ARI,starter,6.6,6.2,1.16,0.870839807685113
4,1468,T.J. Hockenson III,TE,ARI,backup,4.9,4.8,0.98,0.7802341240108723
4,1469,Mark Andrews,TE,ARI,backup,5.2,5.0,1.02,0.7443848875232821
4,1470,Trevor Lawrence,QB,NE,starter,23.7,22.3,1.17,0.7992337049382572
4,1471,DeShawn Jackson,QB,NE,backup,16.6,16.0,0.87,0.6764234933774791
4,1472,Joe Mixon,RB,NE,starter,25.2,25.2,1.06,0.8583380120324873
4,1473,Derrick Henry,RB,NE,rb2,11.6,12.8,1.15,0.6585293694331171
4,1474,Christian McCaffrey,RB,NE,depth,8.3,8.7,1.07,0.631520978769275
4,1475,Michael Taylor,RB,NE,depth,2.9,3.0,1.02,0.6762727369566903
4,1476,Saquon Barkley,RB,NE,depth,2.4,2.4,0.96,0.6199929195477196
4,1477,CeeDee Lamb,WR,NE,starter,14.6,13.2,1.06,0.8756485595330341
4,1478,Mike Evans,WR,NE,wr2,14.5,14.6,1.07,0.9027920597142609
4,1479,DK Metcalf,WR,NE,depth,2.9,2.8,1.05,0.8575103411297854
4,1480,DeAndre Hopkins,WR,NE,depth,3.9,4.2,1.17,0.8548807858073693
4,1481,Cooper Kupp,WR,NE,depth,5.0,4.7,0.84,0.6785200237359637
4,1482,Travis Kelce,TE,NE,starter,10.0,10.7,0.91,0.9464757507918357
4,1483,Travis Kelce,TE,NE,backup,3.5,3.7,0.87,0.7468454114570485
5,1000,Lamar Jackson,QB,KC,starter,32.3,29.8,1.09,0.6211245724307487
5,1001,Jalen Hurts,QB,KC,backup,9.2,8.5,0.96,0.6620024231496524
5,1002,Joe Mixon,RB,KC,starter,22.3,24.1,1.17,0.7313052465369397
5,1003,Marcus McCaffrey,RB,KC,rb2,9.0,9.8,0.93,0.7532205546279416
5,1004,Brandon Mixon,RB,KC,depth,6.9,7.1,0.92,0.8402347193722011
5,1005,Keenan Allen,WR,KC,starter,13.9,14.1,0.83,0.6468083011958075
5,1006,DeAndre Hopkins,WR,KC,wr2,6.4,7.0,1.1,0.758761932782888
5,1007,DeShawn Lamb,WR,KC,depth,5.4,5.2,0.84,0.6212276679051003
5,1008,Keenan Allen,WR,KC,depth,2.5,2.4,0.86,0.7875443388854136
5,1009,Marcus Adams,WR,KC,depth,4.3,4.4,0.85,0.7339218861452989
5,1010,A.J. Brown,WR,KC,depth,2.8,3.1,0.98,0.7967838870491417
5,1011,Dallas Goedert,TE,KC,starter,13.7,15.0,0.86,0.766982666647419
5,1012,Jordan Njoku,TE,KC,backup,6.9,6.7,1.11,0.6516174982456804
5,1013,Aaron Rodgers,QB,PHI,starter,26.7,26.4,1.07,0.6796188589947769
5,1014,Aaron Rodgers,QB,PHI,backup,6.6,6.5,0.86,0.7814133289528296
5,1015,Josh Allen III,QB,PHI,backup,14.0,15.3,0.82,0.901559385875934
5,1016,Nick Chubb,RB,PHI,starter,21.1,20.6,1.09,0.9326329991852761
5,1017,Aaron Jones,RB,PHI,rb2,17.7,17.2,1.18,0.706400264750485
5,1018,Jonathan Taylor,RB,PHI,depth,7.2,7.3,0.83,0.8404245466604491
5,1019,Dalvin Cook,RB,PHI,depth,3.6,3.5,0.87,0.7667727635689231
5,1020,DK Metcalf,WR,PHI,starter,15.0,16.1,1.05,0.6226136649077872
5,1021,Stefon Diggs,WR,PHI,wr2,9.6,9.4,1.08,0.6387164273254647
5,1022,Michael Diggs,WR,PHI,depth,5.1,5.2,1.05,0.8008290985513241
5,1023,Davante Adams,WR,PHI,depth,3.0,3.0,1.05,0.7669237718599089
5,1024,Tyreek Hill,WR,PHI,depth,7.5,7.2,1.06,0.7521574118849026
5,1025,DK Metcalf,WR,PHI,depth,1.6,1.7,0.9,0.64808891553931
5,1026,Davante Adams Sr.,WR,PHI,depth,5.2,5.6,0.89,0.6764695298974062
5,1027,Travis Kelce,TE,PHI,starter,10.8,10.6,1.01,0.945739253991827
5,1028,Brandon Kittle,TE,PHI,backup,2.5,2.4,0.98,0.8390399830011717
5,1029,Tyler Andrews,TE,PHI,backup,4.5,4.5,0.91,0.680386625752884
5,1030,Tua Tagovailoa,QB,BUF,starter,30.2,28.7,1.1,0.8005157222042437
5,1031,Brandon Hurts,QB,BUF,backup,9.2,8.8,0.85,0.7166057723000676
5,1032,Tua Tagovailoa,QB,BUF,backup,20.0,21.2,1.05,0.7533858503360586
5,1033,Aaron Jones,RB,BUF,starter,9.7,10.3,0.99,0.8349324605761039
5,1034,Nick Chubb III,RB,BUF,rb2,8.9,8.4,0.94,0.9189138463561014
5,1035,Aaron Jones Jr.,RB,BUF,depth,6.3,6.2,1.0,0.8605811432509916
5,1036,Tyreek Hill,WR,BUF,starter,18.6,17.1,1.14,0.7650485843909746
5,1037,Keenan Allen,WR,BUF,wr2,7.0,7.2,0.96,0.823812861704063
5,1038,Michael Adams,WR,BUF,depth,3.4,3.3,1.11,0.6900823490621146
5,1039,DeAndre Hopkins II,WR,BUF,depth,4.0,4.0,1.13,0.8918671281764791
5,1040,Keenan Allen,WR,BUF,depth,6.1,5.8,0.97,0.9432047772536232
5,1041,Brandon Metcalf,WR,BUF,depth,4.3,4.2,0.92,0.730520833966951
5,1042,T.J. Hockenson,TE,BUF,starter,9.2,8.7,1.11,0.9132948407969685
5,1043,David Njoku,TE,BUF,backup,4.1,3.8,0.87,0.9301000578280791
5,1044,Kyle Pitts Jr.,TE,BUF,backup,2.7,3.0,1.14,0.8409760393231558
5,1045,Josh Allen,QB,DAL,starter,20.4,20.5,0.88,0.6785422077169866
5,1046,Jalen Hurts,QB,DAL,backup,11.0,11.4,1.2,0.9482252639814219
5,1047,Justin Herbert,QB,DAL,backup,8.4,8.6,0.9,0.7362506014919775
5,1048,Christian McCaffrey,RB,DAL,starter,10.3,11.1,0.98,0.8944457209886456
5,1049,Saquon Barkley,RB,DAL,rb2,13.1,12.3,1.05,0.7107574258658873
5,1050,Jonathan Taylor,RB,DAL,depth,7.6,7.8,1.02,0.7519381434297413
5,1051,Tyreek Hill,WR,DAL,starter,9.6,10.4,1.13,0.6563941830017712
5,1052,CeeDee Lamb,WR,DAL,wr2,5.4,5.1,0.91,0.7115515980172014
5,1053,Stefon Diggs,WR,DAL,depth,2.4,2.4,0.84,0.7298195630179007
5,1054,A.J. Brown,WR,DAL,depth,5.7,6.1,0.98,0.8024292430705069
5,1055,Jordan Diggs,WR,DAL,depth,4.9,4.6,0.96,0.7073448905706199
5,1056,Marcus Brown,WR,DAL,depth,2.8,2.5,0.85,0.8801271565392133
5,1057,Kyle Pitts,TE,DAL,starter,8.9,8.8,0.85,0.6696182843019249
5,1058,Dallas Goedert,TE,DAL,backup,5.7,5.5,1.13,0.857710081889492
5,1059,Jalen Hurts,QB,SF,starter,27.5,26.1,1.1,0.7374744074844983
5,1060,Tua Tagovailoa,QB,SF,backup,12.2,12.5,1.12,0.6346915403612418
5,1061,Derrick Henry,RB,SF,starter,17.8,16.7,0.97,0.6258138184413696
5,1062,Austin Ekeler,RB,SF,rb2,8.9,8.2,0.88,0.7789274979773125
5,1063,Aaron Jones,RB,SF,depth,4.8,4.4,0.96,0.88734203004501
5,1064,Michael Taylor,RB,SF,depth,6.4,6.7,1.0,0.9009669933871679
5,1065,Aaron Jones,RB,SF,depth,5.5,5.1,1.19,0.9122757057015133
5,1066,Mike Evans,WR,SF,starter,14.6,15.6,1.04,0.9042532294927588
5,1067,Mike Evans,WR,SF,wr2,9.8,10.0,0.97,0.6657816397485903
5,1068,DeAndre Hopkins Jr.,WR,SF,depth,4.6,4.7,1.16,0.6143084793106681
5,1069,Keenan Allen,WR,SF,depth,4.0,4.1,0.94,0.8689277265377872
5,1070,Keenan Allen,WR,SF,depth,6.6,6.1,0.89,0.6415452475768997
5,1071,Cooper Kupp,WR,SF,depth,6.5,7.1,1.11,0.7495454125338479
5,1072,Dallas Goedert,TE,SF,starter,8.9,8.5,0.84,0.6353447183452866
5,1073,Darren Waller Sr.,TE,SF,backup,3.8,4.1,0.87,0.8259044394414303
5,1074,DeShawn Andrews,TE,SF,backup,4.0,4.3,1.13,0.6266341082739564
5,1075,Kirk Cousins,QB,MIA,starter,23.1,21.1,0.91,0.9266747380286555
5,1076,Michael Rodgers,QB,MIA,backup,16.5,14.9,1.14,0.6474719081683585
5,1077,Justin Herbert,QB,MIA,backup,13.0,13.0,0.97,0.7351146740920229
5,1078,Dalvin Cook,RB,MIA,starter,12.3,13.0,0.91,0.9435295317798842
5,1079,Michael Henry,RB,MIA,rb2,9.9,10.3,0.84,0.6926427412399264
5,1080,Dalvin Cook,RB,MIA,depth,4.7,5.1,0.89,0.7543821902915921
5,1081,CeeDee Lamb,WR,MIA,starter,7.9,7.5,0.93,0.8211940108176423
5,1082,Stefon Diggs,WR,MIA,wr2,11.0,10.5,0.98,0.6773028357280366
5,1083,Cooper Kupp,WR,MIA,depth,4.1,3.8,0.86,0.7535347310393335
5,1084,Mike Evans,WR,MIA,depth,5.0,4.9,1.03,0.6585793181964279
5,1085,Brandon Brown,WR,MIA,depth,8.1,7.3,1.15,0.9425086635338584
5,1086,CeeDee Lamb Jr.,WR,MIA,depth,4.8,4.6,1.19,0.7451322611136173
5,1087,DK Metcalf,WR,MIA,depth,5.2,5.7,1.18,0.8717757544940281
5,1088,T.J. Hockenson,TE,MIA,starter,8.7,8.1,1.08,0.8521016916380417
5,1089,George Kittle Jr.,TE,MIA,backup,3.3,3.1,0.83,0.7486542187440725
5,1090,David Njoku,TE,MIA,backup,8.4,8.6,1.18,0.6849602950273873
5,1091,Trevor Lawrence,QB,CIN,starter,22.7,20.6,1.03,0.8600132619209894
5,1092,Russell Wilson,QB,CIN,backup,11.3,12.2,1.05,0.9285906296771278
5,1093,Alvin Kamara,RB,CIN,starter,17.3,16.9,1.1,0.8933199011037337
5,1094,Austin Ekeler II,RB,CIN,rb2,13.5,13.4,1.05,0.8921519631694833
5,1095,Jordan Chubb,RB,CIN,depth,8.2,8.9,1.16,0.6436736402495468
5,1096,Davante Adams,WR,CIN,starter,11.4,10.4,0.96,0.8833265337036702
5,1097,DK Metcalf,WR,CIN,wr2,7.9,8.5,0.86,0.8728795649078203
5,1098,Mike Evans,WR,CIN,depth,2.5,2.4,0.88,0.7090122646662333
5,1099,Tyler Hopkins,WR,CIN,depth,7.1,6.9,0.92,0.8622276978490323
5,1100,A.J. Brown,WR,CIN,depth,5.1,5.5,0.88,0.8747552868152848
5,1101,DeShawn Diggs,WR,CIN,depth,3.5,3.6,0.99,0.6457309823541206
5,1102,Stefon Diggs,WR,CIN,depth,4.8,4.6,0.93,0.844972105974775
5,1103,Dallas Goedert,TE,CIN,starter,10.1,10.5,1.17,0.8802413432489917
5,1104,Jordan Andrews,TE,CIN,backup,1.7,1.6,0.87,0.7444837904973605
5,1105,Tyler Goedert,TE,CIN,backup,2.5,2.4,1.05,0.9168120039276259
5,1106,Jalen Hurts,QB,NYJ,starter,25.6,25.5,1.06,0.6787948669985292
5,1107,Justin Herbert,QB,NYJ,backup,14.4,14.2,1.19,0.7805792366193445
5,1108,Austin Ekeler,RB,NYJ,starter,12.0,11.3,1.09,0.8123588434886664
5,1109,Jonathan Taylor,RB,NYJ,rb2,11.1,10.2,0.97,0.6331572279075278
5,1110,Nick Chubb Sr.,RB,NYJ,depth,2.7,2.7,0.93,0.8549630393087051
5,1111,DK Metcalf,WR,NYJ,starter,13.8,13.5,1.15,0.8641475632517435
5,1112,Brandon Adams,WR,NYJ,wr2,10.0,9.8,0.82,0.7271926224189315
5,1113,Davante Adams Jr.,WR,NYJ,depth,5.8,5.4,1.06,0.6634943383710086
5,1114,Stefon Diggs,WR,NYJ,depth,4.7,4.7,0.92,0.6484249724610931
5,1115,Tyler Allen,WR,NYJ,depth,1.9,1.8,0.82,0.7782349107236274
5,1116,Darren Waller,TE,NYJ,starter,16.2,17.6,1.0,0.730390115600037
5,1117,George Kittle,TE,NYJ,backup,4.9,4.5,1.11,0.8994440280726537
5,1118,Mark Andrews Sr.,TE,NYJ,backup,4.2,4.0,1.16,0.7568680448225562
5,1119,Russell Wilson,QB,MIN,starter,26.8,28.8,0.96,0.7731468898359432
5,1120,Josh Allen II,QB,MIN,backup,15.5,15.7,1.03,0.9023333833734234
5,1121,Aaron Jones,RB,MIN,starter,10.6,9.9,0.88,0.8322174929799856
5,1122,Dalvin Cook,RB,MIN,rb2,11.1,12.2,0.99,0.7547299661363187
5,1123,Saquon Barkley,RB,MIN,depth,2.7,2.6,0.97,0.6117151957593157
5,1124,Tyler Cook,RB,MIN,depth,5.5,5.5,0.9,0.8669442011599997
5,1125,DeShawn Ekeler,RB,MIN,depth,4.8,4.6,1.17,0.9101669482968892
5,1126,Tyreek Hill,WR,MIN,starter,12.3,12.6,0.86,0.8561047161163903
5,1127,Cooper Kupp,WR,MIN,wr2,11.1,10.8,0.83,0.7663803574109294
5,1128,Tyler Brown,WR,MIN,depth,6.6,6.2,0.81,0.7761609189737779
5,1129,DK Metcalf Jr.,WR,MIN,depth,4.6,5.0,0.94,0.6413563376698016
5,1130,A.J. Brown,WR,MIN,depth,6.7,6.0,0.98,0.6766584628869574
5,1131,T.J. Hockenson,TE,MIN,starter,5.8,5.8,0.82,0.624607302235065
5,1132,Darren Waller,TE,MIN,backup,4.0,4.4,1.07,0.701124123751853
5,1133,Kirk Cousins,QB,JAX,starter,23.4,23.0,1.02,0.8794426608922076
5,1134,Lamar Jackson,QB,JAX,backup,15.6,15.9,1.05,0.9413932531601426
5,1135,Austin Ekeler,RB,JAX,starter,15.6,15.2,0.91,0.7725810170531355
5,1136,Jonathan Taylor III,RB,JAX,rb2,12.2,12.9,0.81,0.7654242355004978
5,1137,Jonathan Taylor,RB,JAX,depth,2.5,2.7,0.93,0.8962234718762709
5,1138,Brandon Cook,RB,JAX,depth,6.7,7.1,1.11,0.810117532761647
5,1139,Alvin Kamara,RB,JAX,depth,5.6,5.8,1.06,0.666740619995504
5,1140,Cooper Kupp,WR,JAX,starter,13.1,14.1,1.08,0.8735951688160906
5,1141,Davante Adams,WR,JAX,wr2,11.0,10.9,1.0,0.7461905822753374
5,1142,Mike Evans,WR,JAX,depth,8.0,8.8,0.95,0.8611716823572659
5,1143,Brandon Kupp,WR,JAX,depth,6.3,6.3,0.81,0.9330304200632114
5,1144,Davante Adams,WR,JAX,depth,5.8,5.6,1.16,0.6731181951674112
5,1145,CeeDee Lamb,WR,JAX,depth,6.1,6.6,1.07,0.6202135526093834
5,1146,Mark Andrews,TE,JAX,starter,14.2,14.3,1.11,0.8383833978763976
5,1147,Dallas Goedert III,TE,JAX,backup,2.1,2.1,0.81,0.8224492796477189
5,1148,Pat Freiermuth II,TE,JAX,backup,3.0,3.2,1.18,0.7983925097062051
5,1149,Dak Prescott,QB,GB,starter,13.3,12.3,0.81,0.6181971627777022
5,1150,Lamar Jackson,QB,GB,backup,10.3,10.9,0.95,0.6185521434360441
5,1151,Dak Prescott,QB,GB,backup,16.6,17.1,1.12,0.8164105804298474
5,1152,Christian McCaffrey,RB,GB,starter,12.1,11.3,1.1,0.6382579129566328
5,1153,Brandon McCaffrey,RB,GB,rb2,8.9,8.2,0.88,0.8988457264581837
5,1154,Austin Ekeler,RB,GB,depth,7.6,7.9,1.06,0.8940402725493787
5,1155,Tyler Ekeler,RB,GB,depth,1.6,1.6,0.82,0.6528985846519557
5,1156,Austin Ekeler,RB,GB,depth,6.0,6.0,0.87,0.7260576066965991
5,1157,DK Metcalf,WR,GB,starter,12.2,11.7,1.0,0.708673550892641
