week,player_id,name,position,team_abbrev,tier,espn_projection,actual_points,beat_projection,outperformance_pct,is_home,spread,over_under,weather,dome,game_type,projected_game_script,high_scoring_game,weather_impact
4,1267,David Njoku,TE,LV,backup,3.2,5.3,True,66.0,False,11.0,38.3,Heat,False,divisional,positive,False,True
4,1268,Josh Allen,QB,ATL,starter,22.8,26.0,False,14.0,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1269,Michael Allen,QB,ATL,backup,13.2,14.7,False,11.1,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1270,Justin Herbert,QB,ATL,backup,22.3,10.8,False,-51.7,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1271,Nick Chubb,RB,ATL,starter,14.8,14.7,False,-0.3,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1272,Brandon Taylor,RB,ATL,rb2,9.1,7.2,False,-20.9,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1273,Aaron Jones Jr.,RB,ATL,depth,8.2,8.1,False,-1.6,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1274,Christian McCaffrey,RB,ATL,depth,6.8,4.8,False,-29.4,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1275,Dalvin Cook,RB,ATL,depth,2.1,1.5,False,-27.5,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1276,Stefon Diggs,WR,ATL,starter,14.6,24.0,True,64.5,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1277,A.J. Brown,WR,ATL,wr2,11.1,17.9,True,61.4,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1278,Michael Hopkins,WR,ATL,depth,4.0,6.5,True,63.6,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1279,Tyler Adams,WR,ATL,depth,6.5,2.1,False,-68.3,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1280,DeAndre Hopkins,WR,ATL,depth,2.5,3.2,True,29.3,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1281,George Kittle,TE,ATL,starter,9.8,10.2,False,4.3,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1282,Michael Freiermuth,TE,ATL,backup,3.8,4.6,False,19.8,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1283,Pat Freiermuth,TE,ATL,backup,3.8,3.2,False,-16.7,False,-2.0,51.0,Rain,False,conference,neutral,True,True
4,1284,Josh Allen,QB,PIT,starter,21.1,22.4,False,6.1,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1285,Josh Allen,QB,PIT,backup,10.6,5.1,False,-51.7,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1286,Jonathan Taylor,RB,PIT,starter,20.0,18.3,False,-8.7,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1287,Nick Chubb,RB,PIT,rb2,11.9,16.3,True,37.1,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1288,DeShawn Barkley,RB,PIT,depth,5.7,12.3,True,115.7,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1289,Saquon Barkley,RB,PIT,depth,6.3,9.6,True,51.7,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1290,Nick Chubb,RB,PIT,depth,5.2,4.5,False,-13.9,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1291,Tyreek Hill,WR,PIT,starter,12.2,13.7,False,12.2,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1292,DK Metcalf,WR,PIT,wr2,13.5,38.9,True,188.4,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1293,Cooper Kupp,WR,PIT,depth,2.7,0.8,False,-69.0,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1294,DeAndre Hopkins,WR,PIT,depth,5.9,7.7,True,30.7,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1295,Davante Adams,WR,PIT,depth,5.0,10.3,True,106.3,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1296,CeeDee Lamb II,WR,PIT,depth,4.3,3.6,False,-16.9,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1297,A.J. Brown,WR,PIT,depth,2.9,2.0,False,-32.3,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1298,Mark Andrews,TE,PIT,starter,11.3,16.5,True,45.6,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1299,Jordan Freiermuth,TE,PIT,backup,4.0,4.0,False,1.2,True,-2.0,50.1,Heat,True,divisional,neutral,True,True
4,1300,Jalen Hurts,QB,LAR,starter,26.2,21.7,False,-17.0,True,-5.5,41.9,Cold,False,divisional,negative,False,True
4,1301,Jalen Hurts,QB,LAR,backup,9.3,5.3,False,-43.0,True,-5.5,41.9,Cold,False,divisional,negative,False,True
4,1302,Austin Ekeler,RB,LAR,starter,22.6,26.3,False,16.4,True,-5.5,41.9,Cold,False,divisional,negative,False,True
4,1303,Jordan Taylor,RB,LAR,rb2,13.1,4.2,False,-68.0,True,-5.5,41.9,Cold,False,divisional,negative,False,True
4,1304,Christian McCaffrey Sr.,RB,LAR,depth,7.0,8.3,False,19.2,True,-5.5,41.9,Cold,False,divisional,negative,False,True
4,1305,Tyreek Hill,WR,LAR,starter,19.9,38.4,True,92.8,True,-5.5,41.9,Cold,False,divisional,negative,False,True
4,1306,CeeDee Lamb,WR,LAR,wr2,13.3,21.3,True,60.1,True,-5.5,41.9,Cold,False,divisional,negative,False,True
4,1307,Davante Adams III,WR,LAR,depth,4.2,4.5,False,7.8,True,-5.5,41.9,Cold,False,divisional,negative,False,True
4,1308,Cooper Kupp,WR,LAR,depth,3.7,3.8,False,2.1,True,-5.5,41.9,Cold,False,divisional,negative,False,True
4,1309,Keenan Allen,WR,LAR,depth,2.6,1.7,False,-35.0,True,-5.5,41.9,Cold,False,divisional,negative,False,True
4,1310,Davante Adams,WR,LAR,depth,3.5,2.2,False,-37.5,True,-5.5,41.9,Cold,False,divisional,negative,False,True
4,1311,A.J. Brown,WR,LAR,depth,3.7,2.1,False,-43.9,True,-5.5,41.9,Cold,False,divisional,negative,False,True
4,1312,Mark Andrews,TE,LAR,starter,15.5,8.8,False,-42.9,True,-5.5,41.9,Cold,False,divisional,negative,False,True
4,1313,Mark Andrews,TE,LAR,backup,2.9,2.2,False,-24.5,True,-5.5,41.9,Cold,False,divisional,negative,False,True
4,1314,David Njoku III,TE,LAR,backup,3.2,6.5,True,103.4,True,-5.5,41.9,Cold,False,divisional,negative,False,True
4,1315,Dak Prescott,QB,HOU,starter,34.0,50.1,True,47.3,False,-9.7,39.8,Snow,True,conference,negative,False,True
4,1316,Brandon Prescott,QB,HOU,backup,12.8,25.2,True,96.9,False,-9.7,39.8,Snow,True,conference,negative,False,True
4,1317,Kirk Cousins,QB,HOU,backup,12.3,7.1,False,-42.3,False,-9.7,39.8,Snow,True,conference,negative,False,True
4,1318,Dalvin Cook,RB,HOU,starter,10.5,16.8,True,60.3,False,-9.7,39.8,Snow,True,conference,negative,False,True
4,1319,Michael Henry,RB,HOU,rb2,10.7,8.4,False,-21.4,False,-9.7,39.8,Snow,True,conference,negative,False,True
4,1320,Michael Taylor,RB,HOU,depth,6.1,8.7,True,42.3,False,-9.7,39.8,Snow,True,conference,negative,False,True
4,1321,Alvin Kamara II,RB,HOU,depth,2.0,2.2,False,11.9,False,-9.7,39.8,Snow,True,conference,negative,False,True
4,1322,DK Metcalf,WR,HOU,starter,20.4,7.9,False,-61.0,False,-9.7,39.8,Snow,True,conference,negative,False,True
4,1323,Keenan Allen,WR,HOU,wr2,7.9,7.9,False,0.0,False,-9.7,39.8,Snow,True,conference,negative,False,True
4,1324,A.J. Brown,WR,HOU,depth,5.1,4.8,False,-5.4,False,-9.7,39.8,Snow,True,conference,negative,False,True
4,1325,A.J. Brown,WR,HOU,depth,4.3,3.8,False,-11.1,False,-9.7,39.8,Snow,True,conference,negative,False,True
4,1326,Stefon Diggs,WR,HOU,depth,6.0,3.2,False,-47.0,False,-9.7,39.8,Snow,True,conference,negative,False,True
4,1327,Kyle Pitts,TE,HOU,starter,10.6,0.5,False,-95.0,False,-9.7,39.8,Snow,True,conference,negative,False,True
4,1328,Tyler Hockenson,TE,HOU,backup,5.2,2.1,False,-60.3,False,-9.7,39.8,Snow,True,conference,negative,False,True
4,1329,Lamar Jackson,QB,NYG,starter,22.5,28.4,True,26.0,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1330,DeShawn Hurts,QB,NYG,backup,16.6,29.0,True,74.9,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1331,Marcus Jackson,QB,NYG,backup,16.1,25.1,True,56.1,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1332,Austin Ekeler,RB,NYG,starter,20.0,23.9,False,19.5,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1333,Austin Ekeler III,RB,NYG,rb2,10.7,5.6,False,-47.5,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1334,Jonathan Taylor,RB,NYG,depth,9.3,19.5,True,109.3,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1335,Aaron Jones,RB,NYG,depth,5.6,3.0,False,-47.1,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1336,DeAndre Hopkins,WR,NYG,starter,19.1,27.2,True,42.6,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1337,Mike Evans,WR,NYG,wr2,9.4,0.7,False,-93.1,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1338,DeShawn Brown,WR,NYG,depth,4.4,2.4,False,-46.2,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1339,Davante Adams II,WR,NYG,depth,2.7,1.7,False,-38.8,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1340,Stefon Diggs II,WR,NYG,depth,1.6,0.6,False,-65.2,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1341,CeeDee Lamb,WR,NYG,depth,4.7,5.1,False,8.8,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1342,A.J. Brown,WR,NYG,depth,2.1,3.3,True,57.7,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1343,Evan Engram,TE,NYG,starter,6.7,1.1,False,-84.1,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1344,Travis Kelce,TE,NYG,backup,4.4,6.6,True,51.0,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1345,Evan Engram,TE,NYG,backup,4.6,3.1,False,-31.7,True,-12.9,39.9,Cold,False,interconference,negative,False,True
4,1346,Lamar Jackson,QB,IND,starter,14.4,8.2,False,-43.1,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1347,Tua Tagovailoa Jr.,QB,IND,backup,13.2,12.6,False,-4.2,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1348,Justin Herbert,QB,IND,backup,14.0,7.6,False,-45.5,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1349,Derrick Henry,RB,IND,starter,13.6,0.9,False,-93.1,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1350,Joe Mixon,RB,IND,rb2,11.1,11.4,False,3.1,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1351,Alvin Kamara,RB,IND,depth,2.8,3.3,False,17.5,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1352,Austin Ekeler,RB,IND,depth,6.0,1.5,False,-74.7,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1353,Christian McCaffrey,RB,IND,depth,3.8,6.2,True,62.4,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1354,CeeDee Lamb,WR,IND,starter,17.8,26.4,True,48.3,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1355,Michael Hopkins,WR,IND,wr2,7.6,9.4,True,23.3,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1356,CeeDee Lamb,WR,IND,depth,7.1,6.8,False,-4.2,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1357,Jordan Adams,WR,IND,depth,8.7,6.9,False,-20.5,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1358,Michael Lamb,WR,IND,depth,1.9,0.9,False,-53.4,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1359,Mike Evans,WR,IND,depth,7.4,14.2,True,91.9,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1360,DeAndre Hopkins,WR,IND,depth,7.0,6.0,False,-14.8,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1361,Pat Freiermuth,TE,IND,starter,7.3,4.6,False,-36.5,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1362,George Kittle Sr.,TE,IND,backup,4.0,2.6,False,-35.2,False,1.7,45.8,Rain,True,interconference,neutral,False,True
4,1363,Kirk Cousins,QB,TEN,starter,20.2,23.4,False,16.0,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1364,Russell Wilson,QB,TEN,backup,10.1,2.0,False,-80.0,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1365,Tyler Wilson,QB,TEN,backup,18.7,17.1,False,-8.8,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1366,Alvin Kamara,RB,TEN,starter,11.0,0.2,False,-98.2,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1367,Jordan Taylor,RB,TEN,rb2,11.0,15.1,True,37.6,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1368,Jordan Jones,RB,TEN,depth,2.7,2.2,False,-19.9,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1369,Jordan Ekeler,RB,TEN,depth,4.9,4.4,False,-11.2,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1370,A.J. Brown,WR,TEN,starter,14.5,18.0,True,24.1,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1371,Mike Evans,WR,TEN,wr2,8.8,7.1,False,-19.5,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1372,Stefon Diggs,WR,TEN,depth,9.4,5.9,False,-37.6,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1373,Tyler Brown,WR,TEN,depth,3.4,4.2,True,23.2,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1374,A.J. Brown II,WR,TEN,depth,7.6,4.3,False,-43.2,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1375,Tyler Metcalf,WR,TEN,depth,5.2,3.1,False,-39.4,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1376,Brandon Allen,WR,TEN,depth,8.2,13.5,True,64.4,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1377,David Njoku,TE,TEN,starter,13.4,13.3,False,-0.4,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1378,Pat Freiermuth III,TE,TEN,backup,3.5,2.7,False,-24.1,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1379,DeShawn Kelce,TE,TEN,backup,2.5,3.8,True,53.0,True,5.8,43.7,Cold,True,divisional,positive,False,True
4,1380,Jalen Hurts,QB,WSH,starter,22.0,29.9,True,35.8,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1381,Justin Herbert,QB,WSH,backup,12.6,16.4,True,30.3,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1382,Marcus Tagovailoa,QB,WSH,backup,10.1,15.0,True,49.0,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1383,Alvin Kamara,RB,WSH,starter,15.5,12.7,False,-18.2,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1384,Derrick Henry,RB,WSH,rb2,10.4,4.0,False,-61.6,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1385,Nick Chubb III,RB,WSH,depth,3.6,2.4,False,-33.4,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1386,Aaron Jones,RB,WSH,depth,8.7,2.8,False,-67.9,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1387,Christian McCaffrey,RB,WSH,depth,5.0,3.4,False,-32.3,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1388,A.J. Brown,WR,WSH,starter,16.4,26.5,True,61.4,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1389,Tyler Metcalf,WR,WSH,wr2,8.2,9.5,False,15.4,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1390,DK Metcalf,WR,WSH,depth,5.3,4.0,False,-24.6,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1391,Mike Evans,WR,WSH,depth,3.6,2.6,False,-26.9,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1392,Keenan Allen,WR,WSH,depth,5.3,0.6,False,-89.0,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1393,A.J. Brown III,WR,WSH,depth,5.3,4.2,False,-21.5,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1394,Davante Adams,WR,WSH,depth,7.1,8.9,True,25.5,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1395,Pat Freiermuth,TE,WSH,starter,10.8,10.9,False,1.2,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1396,Brandon Njoku,TE,WSH,backup,1.9,4.6,True,142.8,False,12.9,39.9,Cold,False,interconference,positive,False,True
4,1397,Aaron Rodgers,QB,NO,starter,25.3,24.2,False,-4.4,False,-8.4,45.2,Snow,True,interconference,negative,False,True
4,1398,Jalen Hurts III,QB,NO,backup,11.7,11.4,False,-2.2,False,-8.4,45.2,Snow,True,interconference,negative,False,True
4,1399,Justin Herbert,QB,NO,backup,16.5,13.3,False,-19.7,False,-8.4,45.2,Snow,True,interconference,negative,False,True
4,1400,Saquon Barkley,RB,NO,starter,17.1,13.9,False,-19.0,False,-8.4,45.2,Snow,True,interconference,negative,False,True
4,1401,Saquon Barkley,RB,NO,rb2,11.5,8.9,False,-22.9,False,-8.4,45.2,Snow,True,interconference,negative,False,True
4,1402,Saquon Barkley,RB,NO,depth,6.2,2.5,False,-59.6,False,-8.4,45.2,Snow,True,interconference,negative,False,True
4,1403,A.J. Brown,WR,NO,starter,15.8,6.5,False,-58.6,False,-8.4,45.2,Snow,True,interconference,negative,False,True
4,1404,Marcus Metcalf,WR,NO,wr2,10.8,6.3,False,-41.8,False,-8.4,45.2,Snow,True,interconference,negative,False,True
4,1405,Tyreek Hill,WR,NO,depth,5.0,5.8,False,15.7,False,-8.4,45.2,Snow,True,interconference,negative,False,True
4,1406,CeeDee Lamb,WR,NO,depth,5.5,4.5,False,-17.4,False,-8.4,45.2,Snow,True,interconference,negative,False,True
4,1407,CeeDee Lamb,WR,NO,depth,7.7,1.3,False,-83.5,False,-8.4,45.2,Snow,True,interconference,negative,False,True
4,1408,Tyreek Hill Jr.,WR,NO,depth,6.8,12.8,True,88.2,False,-8.4,45.2,Snow,True,interconference,negative,False,True
4,1409,Mark Andrews,TE,NO,starter,11.8,3.6,False,-69.7,False,-8.4,45.2,Snow,True,interconference,negative,False,True
4,1410,Darren Waller,TE,NO,backup,5.7,1.1,False,-80.5,False,-8.4,45.2,Snow,True,interconference,negative,False,True
4,1411,Justin Herbert,QB,CHI,starter,18.7,20.3,False,8.7,True,9.7,39.8,Snow,True,conference,positive,False,True
4,1412,Josh Allen,QB,CHI,backup,11.5,17.1,True,48.9,True,9.7,39.8,Snow,True,conference,positive,False,True
4,1413,Joe Mixon,RB,CHI,starter,23.2,18.3,False,-20.9,True,9.7,39.8,Snow,True,conference,positive,False,True
4,1414,Dalvin Cook III,RB,CHI,rb2,7.8,6.3,False,-19.0,True,9.7,39.8,Snow,True,conference,positive,False,True
4,1415,Alvin Kamara,RB,CHI,depth,5.2,5.8,False,11.2,True,9.7,39.8,Snow,True,conference,positive,False,True
4,1416,Derrick Henry,RB,CHI,depth,4.7,3.8,False,-19.5,True,9.7,39.8,Snow,True,conference,positive,False,True
4,1417,Nick Chubb,RB,CHI,depth,4.6,0.4,False,-90.6,True,9.7,39.8,Snow,True,conference,positive,False,True
4,1418,DeAndre Hopkins,WR,CHI,starter,10.2,8.9,False,-12.7,True,9.7,39.8,Snow,True,conference,positive,False,True
4,1419,A.J. Brown Jr.,WR,CHI,wr2,8.0,6.3,False,-21.4,True,9.7,39.8,Snow,True,conference,positive,False,True
4,1420,Keenan Allen,WR,CHI,depth,7.2,8.2,False,13.7,True,9.7,39.8,Snow,True,conference,positive,False,True
4,1421,A.J. Brown,WR,CHI,depth,6.8,4.5,False,-34.4,True,9.7,39.8,Snow,True,conference,positive,False,True
4,1422,Cooper Kupp,WR,CHI,depth,6.3,9.7,True,53.4,True,9.7,39.8,Snow,True,conference,positive,False,True
4,1423,Brandon Diggs,WR,CHI,depth,4.5,3.2,False,-29.3,True,9.7,39.8,Snow,True,conference,positive,False,True
4,1424,Pat Freiermuth,TE,CHI,starter,8.6,6.0,False,-29.9,True,9.7,39.8,Snow,True,conference,positive,False,True
4,1425,Dallas Goedert,TE,CHI,backup,4.0,3.6,False,-9.5,True,9.7,39.8,Snow,True,conference,positive,False,True
4,1426,Lamar Jackson,QB,DEN,starter,24.7,15.5,False,-37.2,True,2.0,51.0,Rain,False,conference,neutral,True,True
4,1427,Tua Tagovailoa,QB,DEN,backup,14.5,31.2,True,115.3,True,2.0,51.0,Rain,False,conference,neutral,True,True
4,1428,Christian McCaffrey,RB,DEN,starter,11.9,7.1,False,-40.4,True,2.0,51.0,Rain,False,conference,neutral,True,True
4,1429,Nick Chubb,RB,DEN,rb2,6.2,10.9,True,75.6,True,2.0,51.0,Rain,False,conference,neutral,True,True
4,1430,Jordan Cook,RB,DEN,depth,6.0,12.2,True,102.8,True,2.0,51.0,Rain,False,conference,neutral,True,True
4,1431,Saquon Barkley,RB,DEN,depth,4.2,3.4,False,-18.6,True,2.0,51.0,Rain,False,conference,neutral,True,True
4,1432,A.J. Brown,WR,DEN,starter,12.1,18.6,True,53.5,True,2.0,51.0,Rain,False,conference,neutral,True,True
4,1433,CeeDee Lamb,WR,DEN,wr2,12.7,8.4,False,-34.1,True,2.0,51.0,Rain,False,conference,neutral,True,True
4,1434,A.J. Brown,WR,DEN,depth,4.5,8.2,True,82.1,True,2.0,51.0,Rain,False,conference,neutral,True,True
4,1435,Davante Adams,WR,DEN,depth,2.3,3.5,True,51.0,True,2.0,51.0,Rain,False,conference,neutral,True,True
4,1436,Brandon Diggs,WR,DEN,depth,6.5,1.7,False,-73.2,True,2.0,51.0,Rain,False,conference,neutral,True,True
4,1437,Dallas Goedert,TE,DEN,starter,11.3,14.3,True,26.9,True,2.0,51.0,Rain,False,conference,neutral,True,True
4,1438,Kyle Pitts,TE,DEN,backup,4.7,3.0,False,-37.0,True,2.0,51.0,Rain,False,conference,neutral,True,True
4,1439,Jalen Hurts,QB,CAR,starter,23.0,7.7,False,-66.7,False,2.0,50.1,Heat,True,divisional,neutral,True,True
4,1440,Josh Allen,QB,CAR,backup,13.8,8.3,False,-39.9,False,2.0,50.1,Heat,True,divisional,neutral,True,True
4,1441,Nick Chubb,RB,CAR,starter,16.4,33.8,True,106.3,False,2.0,50.1,Heat,True,divisional,neutral,True,True
4,1442,Derrick Henry,RB,CAR,rb2,14.7,16.1,False,9.3,False,2.0,50.1,Heat,True,divisional,neutral,True,True
4,1443,Alvin Kamara,RB,CAR,depth,3.8,2.7,False,-27.8,False,2.0,50.1,Heat,True,divisional,neutral,True,True
4,1444,Mike Evans,WR,CAR,starter,15.9,18.0,False,13.1,False,2.0,50.1,Heat,True,divisional,neutral,True,True
4,1445,Keenan Allen,WR,CAR,wr2,15.5,10.1,False,-34.9,False,2.0,50.1,Heat,True,divisional,neutral,True,True
4,1446,DeAndre Hopkins,WR,CAR,depth,2.0,1.8,False,-9.8,False,2.0,50.1,Heat,True,divisional,neutral,True,True
4,1447,A.J. Brown,WR,CAR,depth,6.7,6.1,False,-9.4,False,2.0,50.1,Heat,True,divisional,neutral,True,True
4,1448,Stefon Diggs,WR,CAR,depth,8.5,1.6,False,-80.9,False,2.0,50.1,Heat,True,divisional,neutral,True,True
4,1449,Davante Adams Jr.,WR,CAR,depth,3.3,5.9,True,78.3,False,2.0,50.1,Heat,True,divisional,neutral,True,True
4,1450,Keenan Allen,WR,CAR,depth,2.2,2.9,True,33.5,False,2.0,50.1,Heat,True,divisional,neutral,True,True
4,1451,Evan Engram,TE,CAR,starter,10.8,8.8,False,-18.4,False,2.0,50.1,Heat,True,divisional,neutral,True,True
4,1452,Brandon Njoku,TE,CAR,backup,3.9,4.5,False,14.3,False,2.0,50.1,Heat,True,divisional,neutral,True,True
4,1453,Dallas Goedert,TE,CAR,backup,5.1,5.2,False,1.2,False,2.0,50.1,Heat,True,divisional,neutral,True,True
4,1454,Josh Allen,QB,ARI,starter,16.2,12.8,False,-21.2,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1455,Josh Allen,QB,ARI,backup,10.9,15.8,True,44.5,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1456,Jonathan Taylor,RB,ARI,starter,11.9,15.3,True,28.2,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1457,Austin Ekeler,RB,ARI,rb2,18.0,39.8,True,120.9,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1458,Saquon Barkley,RB,ARI,depth,4.7,8.1,True,71.9,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1459,Christian McCaffrey,RB,ARI,depth,6.2,5.5,False,-11.2,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1460,Derrick Henry,RB,ARI,depth,6.4,4.9,False,-22.8,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1461,DK Metcalf,WR,ARI,starter,19.3,24.6,True,27.5,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1462,DK Metcalf,WR,ARI,wr2,7.6,7.1,False,-6.0,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1463,A.J. Brown,WR,ARI,depth,5.8,5.3,False,-8.1,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1464,Tyreek Hill,WR,ARI,depth,3.6,4.6,True,26.7,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1465,A.J. Brown,WR,ARI,depth,6.1,7.2,False,17.5,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1466,Cooper Kupp II,WR,ARI,depth,7.8,8.5,False,8.6,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1467,Pat Freiermuth,TE,ARI,starter,6.6,3.8,False,-42.2,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1468,T.J. Hockenson III,TE,ARI,backup,4.9,2.6,False,-46.6,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1469,Mark Andrews,TE,ARI,backup,5.2,2.5,False,-52.6,True,10.9,38.3,Snow,True,interconference,positive,False,True
4,1470,Trevor Lawrence,QB,NE,starter,23.7,31.0,True,30.7,False,5.5,41.9,Cold,False,divisional,positive,False,True
4,1471,DeShawn Jackson,QB,NE,backup,16.6,14.3,False,-13.7,False,5.5,41.9,Cold,False,divisional,positive,False,True
4,1472,Joe Mixon,RB,NE,starter,25.2,20.4,False,-18.9,False,5.5,41.9,Cold,False,divisional,positive,False,True
4,1473,Derrick Henry,RB,NE,rb2,11.6,14.2,True,22.0,False,5.5,41.9,Cold,False,divisional,positive,False,True
4,1474,Christian McCaffrey,RB,NE,depth,8.3,4.3,False,-48.7,False,5.5,41.9,Cold,False,divisional,positive,False,True
4,1475,Michael Taylor,RB,NE,depth,2.9,1.1,False,-61.4,False,5.5,41.9,Cold,False,divisional,positive,False,True
4,1476,Saquon Barkley,RB,NE,depth,2.4,1.7,False,-27.9,False,5.5,41.9,Cold,False,divisional,positive,False,True
4,1477,CeeDee Lamb,WR,NE,starter,14.6,22.1,True,51.4,False,5.5,41.9,Cold,False,divisional,positive,False,True
